Date,Hospitalizations,retail_and_recreation_percent_change_from_baseline_11,grocery_and_pharmacy_percent_change_from_baseline_11,parks_percent_change_from_baseline_11,transit_stations_percent_change_from_baseline_11,workplaces_percent_change_from_baseline_11,residential_percent_change_from_baseline_11,retail_and_recreation_percent_change_from_baseline_10,grocery_and_pharmacy_percent_change_from_baseline_10,parks_percent_change_from_baseline_10,transit_stations_percent_change_from_baseline_10,workplaces_percent_change_from_baseline_10,residential_percent_change_from_baseline_10,retail_and_recreation_percent_change_from_baseline_9,grocery_and_pharmacy_percent_change_from_baseline_9,parks_percent_change_from_baseline_9,transit_stations_percent_change_from_baseline_9,workplaces_percent_change_from_baseline_9,residential_percent_change_from_baseline_9,retail_and_recreation_percent_change_from_baseline_8,grocery_and_pharmacy_percent_change_from_baseline_8,parks_percent_change_from_baseline_8,transit_stations_percent_change_from_baseline_8,workplaces_percent_change_from_baseline_8,residential_percent_change_from_baseline_8,retail_and_recreation_percent_change_from_baseline_7,grocery_and_pharmacy_percent_change_from_baseline_7,parks_percent_change_from_baseline_7,transit_stations_percent_change_from_baseline_7,workplaces_percent_change_from_baseline_7,residential_percent_change_from_baseline_7,retail_and_recreation_percent_change_from_baseline_6,grocery_and_pharmacy_percent_change_from_baseline_6,parks_percent_change_from_baseline_6,transit_stations_percent_change_from_baseline_6,workplaces_percent_change_from_baseline_6,residential_percent_change_from_baseline_6,retail_and_recreation_percent_change_from_baseline_5,grocery_and_pharmacy_percent_change_from_baseline_5,parks_percent_change_from_baseline_5,transit_stations_percent_change_from_baseline_5,workplaces_percent_change_from_baseline_5,residential_percent_change_from_baseline_5,X77808.t.influx,X77803.t.influx,X77802.t.influx,X77862.t.influx,X77801.t.influx,X77845.t.influx,X77859.t.influx,X77882.t.influx,X77836.t.influx,X77840.t.influx,X77807.t.influx,X77843.t.influx,X77805.t.influx,X77881.t.influx,X77866.t.influx,X77841.t.influx,X77844.t.influx,X77878.t.influx,X77838.t.influx,X77852.t.influx,X77879.t.influx,X77863.t.influx,X76629.t.influx,X77837.t.influx,X77856.t.influx,X77870.t.influx,X77867.t.influx,77808 _Population,77808 _0-14,77808 _15-39,77808 _40-59,77808 _60+,77808 _Pct.PublicTransport,77808 _Median_HouseHoldIncome,77808 _Pct.Household.w.Kids,77803 _Population,77803 _0-14,77803 _15-39,77803 _40-59,77803 _60+,77803 _Pct.PublicTransport,77803 _Median_HouseHoldIncome,77803 _Pct.Household.w.Kids,77802 _Population,77802 _0-14,77802 _15-39,77802 _40-59,77802 _60+,77802 _Pct.PublicTransport,77802 _Median_HouseHoldIncome,77802 _Pct.Household.w.Kids,77801 _Population,77801 _0-14,77801 _15-39,77801 _40-59,77801 _60+,77801 _Pct.PublicTransport,77801 _Median_HouseHoldIncome,77801 _Pct.Household.w.Kids,77845 _Population,77845 _0-14,77845 _15-39,77845 _40-59,77845 _60+,77845 _Pct.PublicTransport,77845 _Median_HouseHoldIncome,77845 _Pct.Household.w.Kids,77859 _Population,77859 _0-14,77859 _15-39,77859 _40-59,77859 _60+,77859 _Pct.PublicTransport,77859 _Median_HouseHoldIncome,77859 _Pct.Household.w.Kids,77836 _Population,77836 _0-14,77836 _15-39,77836 _40-59,77836 _60+,77836 _Pct.PublicTransport,77836 _Median_HouseHoldIncome,77836 _Pct.Household.w.Kids,77840 _Population,77840 _0-14,77840 _15-39,77840 _40-59,77840 _60+,77840 _Pct.PublicTransport,77840 _Median_HouseHoldIncome,77840 _Pct.Household.w.Kids,77807 _Population,77807 _0-14,77807 _15-39,77807 _40-59,77807 _60+,77807 _Pct.PublicTransport,77807 _Median_HouseHoldIncome,77807 _Pct.Household.w.Kids,77878 _Population,77878 _0-14,77878 _15-39,77878 _40-59,77878 _60+,77878 _Pct.PublicTransport,77878 _Median_HouseHoldIncome,77878 _Pct.Household.w.Kids,77879 _Population,77879 _0-14,77879 _15-39,77879 _40-59,77879 _60+,77879 _Pct.PublicTransport,77879 _Median_HouseHoldIncome,77879 _Pct.Household.w.Kids,76629 _Population,76629 _0-14,76629 _15-39,76629 _40-59,76629 _60+,76629 _Pct.PublicTransport,76629 _Median_HouseHoldIncome,76629 _Pct.Household.w.Kids,77837 _Population,77837 _0-14,77837 _15-39,77837 _40-59,77837 _60+,77837 _Pct.PublicTransport,77837 _Median_HouseHoldIncome,77837 _Pct.Household.w.Kids,77856 _Population,77856 _0-14,77856 _15-39,77856 _40-59,77856 _60+,77856 _Pct.PublicTransport,77856 _Median_HouseHoldIncome,77856 _Pct.Household.w.Kids,77867 _Population,77867 _0-14,77867 _15-39,77867 _40-59,77867 _60+,77867 _Pct.PublicTransport,77867 _Median_HouseHoldIncome,77867 _Pct.Household.w.Kids
4/21/20,12,-44,-25,-26,NA,-54,24,-40,-17,4,NA,-58,27,-47,-21,-30,NA,-35,15,-61,-58,-39,-72,-46,14,-39,-24,NA,-59,-51,21,-38,-21,-6,-51,-51,21,-31,-18,NA,-49,-51,21,789,1547,3626,0,560,5674,561,8,743,4145,613,229,22,3,1,0,17,49,0,0,178,15,117,75,359,3,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
4/22/20,13,-40,-17,4,NA,-58,27,-47,-21,-30,NA,-35,15,-61,-58,-39,-72,-46,14,-39,-24,NA,-59,-51,21,-38,-21,-6,-51,-51,21,-31,-18,NA,-49,-51,21,-36,-15,NA,-62,-51,22,685,1458,3188,1,521,5054,472,7,667,3804,540,201,22,0,0,0,18,49,0,1,151,17,103,68,297,3,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
4/23/20,12,-47,-21,-30,NA,-35,15,-61,-58,-39,-72,-46,14,-39,-24,NA,-59,-51,21,-38,-21,-6,-51,-51,21,-31,-18,NA,-49,-51,21,-36,-15,NA,-62,-51,22,-42,-18,-13,-60,-49,24,820,1556,3558,0,600,5975,614,7,833,4560,686,257,21,4,0,2,21,62,1,2,182,9,110,76,361,3,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
4/24/20,14,-61,-58,-39,-72,-46,14,-39,-24,NA,-59,-51,21,-38,-21,-6,-51,-51,21,-31,-18,NA,-49,-51,21,-36,-15,NA,-62,-51,22,-42,-18,-13,-60,-49,24,-46,-24,NA,-49,-29,14,903,1897,4104,0,688,6622,583,11,787,5025,662,190,24,1,2,1,10,66,3,4,220,14,128,70,389,16,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
4/25/20,11,-39,-24,NA,-59,-51,21,-38,-21,-6,-51,-51,21,-31,-18,NA,-49,-51,21,-36,-15,NA,-62,-51,22,-42,-18,-13,-60,-49,24,-46,-24,NA,-49,-29,14,-48,-29,-43,-65,-38,14,826,1505,3302,2,548,5869,619,5,643,4812,580,135,6,0,0,0,10,44,1,0,236,31,85,88,283,5,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
4/26/20,12,-38,-21,-6,-51,-51,21,-31,-18,NA,-49,-51,21,-36,-15,NA,-62,-51,22,-42,-18,-13,-60,-49,24,-46,-24,NA,-49,-29,14,-48,-29,-43,-65,-38,14,-34,-20,NA,-56,-49,20,548,1087,2709,0,394,4499,504,7,490,3493,506,95,6,0,2,0,6,44,0,1,206,16,95,51,263,1,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
4/27/20,18,-31,-18,NA,-49,-51,21,-36,-15,NA,-62,-51,22,-42,-18,-13,-60,-49,24,-46,-24,NA,-49,-29,14,-48,-29,-43,-65,-38,14,-34,-20,NA,-56,-49,20,-35,-18,5,-57,-50,20,758,1622,3701,1,558,6053,506,11,743,4391,616,189,21,0,1,0,22,56,3,1,213,10,100,46,367,3,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
4/28/20,21,-36,-15,NA,-62,-51,22,-42,-18,-13,-60,-49,24,-46,-24,NA,-49,-29,14,-48,-29,-43,-65,-38,14,-34,-20,NA,-56,-49,20,-35,-18,5,-57,-50,20,-40,-22,-9,-53,-50,23,760,1578,3694,0,575,5932,529,13,724,4293,556,216,20,0,1,1,26,46,2,3,192,15,109,53,355,4,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
4/29/20,23,-42,-18,-13,-60,-49,24,-46,-24,NA,-49,-29,14,-48,-29,-43,-65,-38,14,-34,-20,NA,-56,-49,20,-35,-18,5,-57,-50,20,-40,-22,-9,-53,-50,23,-36,-15,NA,-59,-50,21,799,1586,3747,2,591,5830,497,9,766,4208,650,231,17,3,1,1,14,70,1,4,176,10,139,48,378,2,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
4/30/20,11,-46,-24,NA,-49,-29,14,-48,-29,-43,-65,-38,14,-34,-20,NA,-56,-49,20,-35,-18,5,-57,-50,20,-40,-22,-9,-53,-50,23,-36,-15,NA,-59,-50,21,-38,-15,-2,-55,-48,23,846,1594,3685,0,503,6062,563,7,744,4558,585,187,24,1,0,1,23,56,2,5,211,17,152,39,343,3,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
5/1/20,16,-48,-29,-43,-65,-38,14,-34,-20,NA,-56,-49,20,-35,-18,5,-57,-50,20,-40,-22,-9,-53,-50,23,-36,-15,NA,-59,-50,21,-38,-15,-2,-55,-48,23,-41,-19,NA,-33,-30,11,911,1750,4176,0,662,6830,573,7,770,5640,684,210,30,3,3,0,9,70,3,8,241,17,157,77,355,17,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
5/2/20,16,-34,-20,NA,-56,-49,20,-35,-18,5,-57,-50,20,-40,-22,-9,-53,-50,23,-36,-15,NA,-59,-50,21,-38,-15,-2,-55,-48,23,-41,-19,NA,-33,-30,11,-41,-23,NA,-58,-36,12,814,1583,3609,3,539,6140,598,11,715,5719,635,115,8,1,2,0,10,64,0,3,275,30,109,72,278,6,1,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
5/3/20,9,-35,-18,5,-57,-50,20,-40,-22,-9,-53,-50,23,-36,-15,NA,-59,-50,21,-38,-15,-2,-55,-48,23,-41,-19,NA,-33,-30,11,-41,-23,NA,-58,-36,12,-31,-17,NA,-49,-48,19,536,997,2665,1,375,4542,433,11,471,4036,485,95,1,0,0,0,4,39,0,4,187,24,116,71,226,1,0,"10,634",0.217039684,0.304212902,0.309855181,0.168892232,0,"$60,981 ",0.37,"30,252",0.268973952,0.399378553,0.229174931,0.102472564,0.01,"$34,420 ",0.49,"23,288",0.173608726,0.388354517,0.221616283,0.216420474,0.007,"$51,801 ",0.26,"15,449",0.199754029,0.6092951,0.139944333,0.051006538,0.05,"$23,162 ",0.26,"48,938",0.207078344,0.436307164,0.23339736,0.123217132,0.005,"$70,400 ",0.36,"6,981",0.226042114,0.319724968,0.264861768,0.18937115,0,"$35,625 ",0.37,"11,896",0.20637189,0.274125757,0.28866846,0.230833894,0,"$52,348 ",0.33,"56,171",0.070516815,0.830286091,0.060315821,0.038881273,0.085,"$19,011 ",0.12,"9,699",0.201051655,0.431693989,0.248273018,0.118981338,0,"$42,154 ",0.35,475,0.24,0.32,0.275789474,0.164210526,0,"$34,338 ",0.65,"4,670",0.159100642,0.249678801,0.308993576,0.282226981,0.004,"$41,368 ",0.25,"1,989",0.183006536,0.272498743,0.270990447,0.273504274,0,"$49,583 ",0.31,"1,587",0.183364839,0.269061122,0.270951481,0.276622558,0,"$22,904 ",0.29,"5,096",0.202119309,0.267072214,0.272370487,0.258437991,0,"$56,667 ",0.32,105,0.257142857,0.314285714,0.219047619,0.20952381,0,"$65,833 ",0.46
